Driver,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,Compound,Team,Deleted,Season,Race
HAD,101.438,26.0,1.0,26.885,40.573,33.98,HARD,Racing Bulls,False,2025,United States
OCO,99.768,26.0,2.0,26.551,40.125,33.092,MEDIUM,Haas F1 Team,False,2025,United States
STR,98.605,26.0,1.0,29.215,41.848,27.542,SOFT,Aston Martin,False,2025,Singapore
GAS,107.786,26.0,2.0,31.033,48.002,28.751,MEDIUM,Alpine,False,2025,Belgium
HUL,107.703,26.0,1.0,38.793,43.633,25.277,HARD,Kick Sauber,False,2025,Azerbaijan
RUS,97.284,26.0,2.0,26.165,29.411,41.708,HARD,Mercedes,False,2025,China
OCO,96.45,26.0,1.0,34.889,43.198,18.363,HARD,Haas F1 Team,False,2025,Japan
OCO,70.992,26.0,2.0,17.385,31.612,21.995,HARD,Haas F1 Team,False,2025,Austria
PIA,79.913,26.0,2.0,23.848,32.111,23.954,MEDIUM,McLaren,False,2025,Spain
LAW,94.016,26.0,1.0,33.11,42.62,18.286,MEDIUM,Racing Bulls,False,2025,Japan
ALO,91.343,26.0,4.0,32.324,19.17,39.849,INTERMEDIATE,Aston Martin,False,2025,Australia
HAM,89.644,26.0,2.0,17.946,38.466,33.232,HARD,Ferrari,False,2025,United Arab Emirates
LAW,77.456,26.0,1.0,20.13,36.57,20.756,MEDIUM,Racing Bulls,False,2025,Monaco
TSU,99.367,26.0,2.0,31.578,43.428,24.361,MEDIUM,Red Bull Racing,False,2025,Bahrain
SAI,79.31,26.0,1.0,20.753,37.293,21.264,HARD,Williams,False,2025,Monaco
HAD,98.268,26.0,2.0,26.245,29.774,42.249,HARD,Racing Bulls,False,2025,China
ANT,79.479,26.0,1.0,20.996,37.076,21.407,HARD,Mercedes,False,2025,Monaco
RUS,89.431,26.0,2.0,17.912,38.45,33.069,HARD,Mercedes,False,2025,United Arab Emirates
HAD,84.026,26.0,1.0,27.335,28.707,27.984,HARD,Racing Bulls,False,2025,Italy
ALB,99.363,26.0,1.0,29.026,41.445,28.892,MEDIUM,Williams,False,2025,Singapore
BOR,99.765,26.0,2.0,31.635,43.563,24.567,HARD,Kick Sauber,False,2025,Bahrain
HUL,93.529,26.0,2.0,33.264,42.22,18.045,HARD,Kick Sauber,False,2025,Japan
GAS,101.643,26.0,1.0,26.985,40.679,33.979,MEDIUM,Alpine,False,2025,United States
BEA,82.059,26.0,2.0,24.229,33.102,24.728,MEDIUM,Haas F1 Team,False,2025,Spain
NOR,99.902,26.0,1.0,26.423,40.061,33.418,MEDIUM,McLaren,False,2025,United States
HUL,71.448,26.0,2.0,17.417,32.155,21.876,MEDIUM,Kick Sauber,False,2025,Austria
HUL,107.656,26.0,2.0,31.212,47.435,29.009,MEDIUM,Kick Sauber,False,2025,Belgium
HAM,91.302,26.0,4.0,32.531,18.781,39.99,INTERMEDIATE,Ferrari,False,2025,Australia
HAD,106.36,26.0,1.0,37.628,42.904,25.828,MEDIUM,Racing Bulls,False,2025,Azerbaijan
HAD,84.216,26.0,1.0,29.891,30.574,23.751,MEDIUM,Racing Bulls,False,2025,Hungary
BOR,99.765,26.0,2.0,31.635,43.563,24.567,HARD,Kick Sauber,False,2025,Bahrain
PIA,75.764,26.0,2.0,21.247,23.964,30.553,HARD,McLaren,False,2025,Canada
NOR,74.727,26.0,2.0,19.749,35.153,19.825,HARD,McLaren,False,2025,Monaco
ALB,94.46,26.0,2.0,35.275,29.551,29.634,HARD,Williams,False,2025,Saudi Arabia
STR,109.794,26.0,2.0,40.855,38.809,30.13,HARD,Aston Martin,False,2025,Netherlands
BEA,100.874,26.0,1.0,26.525,40.417,33.932,MEDIUM,Haas F1 Team,False,2025,United States
COL,102.181,26.0,2.0,35.591,39.009,27.581,HARD,Alpine,False,2025,Netherlands
LAW,98.362,26.0,1.0,29.076,41.561,27.725,MEDIUM,Racing Bulls,False,2025,Singapore
PIA,100.74,26.0,1.0,26.711,40.323,33.706,MEDIUM,McLaren,False,2025,United States
BOR,95.226,26.0,1.0,33.659,43.368,18.199,HARD,Kick Sauber,False,2025,Japan
STR,86.151,26.0,3.0,31.869,29.085,25.197,MEDIUM,Aston Martin,False,2025,Qatar
HAM,93.542,26.0,2.0,34.573,29.278,29.691,HARD,Ferrari,False,2025,Saudi Arabia
VER,75.715,26.0,2.0,21.119,23.95,30.646,HARD,Red Bull Racing,False,2025,Canada
BEA,83.879,26.0,2.0,27.541,28.68,27.658,HARD,Haas F1 Team,False,2025,Italy
RUS,81.384,26.0,2.0,29.356,29.165,22.863,HARD,Mercedes,False,2025,Hungary
SAI,105.823,26.0,1.0,37.276,42.78,25.767,MEDIUM,Williams,False,2025,Azerbaijan
GAS,83.894,26.0,1.0,29.847,30.397,23.65,HARD,Alpine,False,2025,Hungary
ALB,98.2,26.0,2.0,26.235,29.907,42.058,HARD,Williams,False,2025,China
ANT,99.193,26.0,2.0,31.573,43.316,24.304,MEDIUM,Mercedes,False,2025,Bahrain
SAI,94.632,26.0,2.0,35.334,29.674,29.624,HARD,Williams,False,2025,Saudi Arabia
RUS,100.918,26.0,2.0,47.699,31.786,21.433,MEDIUM,Mercedes,False,2025,Mexico
RUS,87.569,26.0,2.0,32.309,30.09,25.17,MEDIUM,Mercedes,False,2025,Qatar
HAD,84.026,26.0,1.0,27.335,28.707,27.984,HARD,Racing Bulls,False,2025,Italy
COL,98.418,26.0,2.0,29.087,41.725,27.606,MEDIUM,Alpine,False,2025,Singapore
PIA,82.499,26.0,2.0,28.591,32.618,21.29,MEDIUM,McLaren,False,2025,Mexico
STR,107.85,26.0,2.0,31.211,47.769,28.87,MEDIUM,Aston Martin,False,2025,Belgium
HAM,83.961,26.0,1.0,27.347,28.813,27.801,MEDIUM,Ferrari,False,2025,Italy
ALO,71.649,26.0,1.0,17.643,32.053,21.953,MEDIUM,Aston Martin,False,2025,Austria
GAS,84.113,26.0,1.0,27.617,28.662,27.834,HARD,Alpine,False,2025,Italy
STR,94.258,26.0,2.0,33.335,42.6,18.323,HARD,Aston Martin,False,2025,Japan
PIA,83.047,26.0,1.0,27.354,28.218,27.475,MEDIUM,McLaren,False,2025,Italy
ANT,100.622,26.0,1.0,26.768,40.273,33.581,MEDIUM,Mercedes,False,2025,United States
RUS,100.546,26.0,1.0,26.778,40.108,33.66,MEDIUM,Mercedes,False,2025,United States
TSU,107.673,26.0,2.0,30.921,47.983,28.769,MEDIUM,Red Bull Racing,False,2025,Belgium
BOR,96.175,26.0,2.0,20.533,37.357,38.285,HARD,Kick Sauber,False,2025,Monaco
BOR,101.217,26.0,2.0,27.026,40.583,33.608,MEDIUM,Kick Sauber,False,2025,United States
SAI,98.346,26.0,2.0,26.208,29.654,42.484,HARD,Williams,False,2025,China
BOR,71.17,26.0,2.0,17.329,32.034,21.807,MEDIUM,Kick Sauber,False,2025,Austria
OCO,75.497,26.0,2.0,19.392,38.839,17.266,MEDIUM,Haas F1 Team,False,2025,Brazil
OCO,89.467,26.0,2.0,17.953,38.356,33.158,HARD,Haas F1 Team,False,2025,United Arab Emirates
NOR,118.253,26.0,2.0,40.403,40.665,37.185,HARD,McLaren,False,2025,Netherlands
HAD,101.438,26.0,1.0,26.885,40.573,33.98,HARD,Racing Bulls,False,2025,United States
RUS,113.098,26.0,2.0,45.791,40.34,26.967,HARD,Mercedes,False,2025,Singapore
GAS,77.451,26.0,1.0,21.948,24.477,31.026,HARD,Alpine,False,2025,Canada
BOR,98.328,26.0,2.0,28.999,41.749,27.58,HARD,Kick Sauber,False,2025,Singapore
BEA,76.541,26.0,2.0,21.606,24.189,30.746,HARD,Haas F1 Team,False,2025,Canada
OCO,99.882,26.0,2.0,31.974,43.507,24.401,MEDIUM,Haas F1 Team,False,2025,Bahrain
GAS,88.017,26.0,2.0,32.468,30.121,25.428,HARD,Alpine,False,2025,Qatar
SAI,99.212,26.0,2.0,31.444,43.387,24.381,MEDIUM,Williams,False,2025,Bahrain
HUL,77.459,26.0,2.0,21.864,24.613,30.982,HARD,Kick Sauber,False,2025,Canada
HUL,78.724,26.0,2.0,20.551,37.246,20.927,HARD,Kick Sauber,False,2025,Monaco
SAI,75.153,26.0,2.0,19.056,38.846,17.251,MEDIUM,Williams,False,2025,Brazil
STR,99.265,26.0,2.0,31.589,43.155,24.521,MEDIUM,Aston Martin,False,2025,Bahrain
ANT,94.021,26.0,2.0,34.971,29.38,29.67,HARD,Mercedes,False,2025,Saudi Arabia
LEC,87.331,26.0,2.0,32.234,29.944,25.153,MEDIUM,Ferrari,False,2025,Qatar
PIA,84.945,26.0,2.0,31.501,28.705,24.739,MEDIUM,McLaren,False,2025,Qatar
RUS,98.045,26.0,2.0,31.318,42.796,23.931,MEDIUM,Mercedes,False,2025,Bahrain
ALB,98.698,26.0,2.0,31.409,43.175,24.114,HARD,Williams,False,2025,Bahrain
HAM,97.385,26.0,2.0,30.903,42.501,23.981,MEDIUM,Ferrari,False,2025,Bahrain
RUS,93.201,26.0,2.0,34.61,29.083,29.508,HARD,Mercedes,False,2025,Saudi Arabia
OCO,98.632,26.0,1.0,29.115,41.896,27.621,MEDIUM,Haas F1 Team,False,2025,Singapore
RUS,98.045,26.0,2.0,31.318,42.796,23.931,MEDIUM,Mercedes,False,2025,Bahrain
OCO,107.679,26.0,2.0,30.946,47.944,28.789,MEDIUM,Haas F1 Team,False,2025,Belgium
LAW,71.517,26.0,1.0,18.005,31.73,21.782,MEDIUM,Racing Bulls,False,2025,Austria
ANT,75.729,26.0,2.0,21.201,23.973,30.555,HARD,Mercedes,False,2025,Canada
BEA,100.874,26.0,1.0,26.525,40.417,33.932,MEDIUM,Haas F1 Team,False,2025,United States
COL,108.515,26.0,2.0,31.02,48.555,28.94,MEDIUM,Alpine,False,2025,Belgium
LEC,105.699,26.0,2.0,37.592,42.994,25.113,HARD,Ferrari,False,2025,Azerbaijan
HAD,101.438,26.0,1.0,26.885,40.573,33.98,HARD,Racing Bulls,False,2025,United States
VER,97.645,26.0,2.0,26.144,29.533,41.968,HARD,Red Bull Racing,False,2025,China
COL,102.625,26.0,1.0,27.068,40.786,34.771,MEDIUM,Alpine,False,2025,United States
PIA,97.39,26.0,2.0,31.095,42.426,23.869,MEDIUM,McLaren,False,2025,Bahrain
LEC,93.393,26.0,1.0,34.227,29.388,29.778,MEDIUM,Ferrari,False,2025,Saudi Arabia
HAM,84.197,26.0,1.0,29.885,30.433,23.879,HARD,Ferrari,False,2025,Hungary
HAM,74.514,26.0,1.0,17.816,31.753,24.945,MEDIUM,Ferrari,False,2025,Austria
BOR,101.217,26.0,2.0,27.026,40.583,33.608,MEDIUM,Kick Sauber,False,2025,United States
ALO,76.653,26.0,2.0,21.484,24.322,30.847,HARD,Aston Martin,False,2025,Canada
NOR,89.16,26.0,4.0,31.638,18.793,38.729,INTERMEDIATE,McLaren,False,2025,Australia
ANT,107.83,26.0,2.0,30.61,48.277,28.943,MEDIUM,Mercedes,False,2025,Belgium
STR,98.845,26.0,1.0,26.705,29.74,42.4,HARD,Aston Martin,False,2025,China
ALB,76.734,26.0,2.0,21.543,24.322,30.869,HARD,Williams,False,2025,Canada
ALO,89.824,26.0,2.0,17.861,38.395,33.568,HARD,Aston Martin,False,2025,United Arab Emirates
NOR,82.841,26.0,1.0,27.295,28.092,27.454,MEDIUM,McLaren,False,2025,Italy
TSU,103.802,26.0,2.0,35.68,39.445,28.677,HARD,Red Bull Racing,False,2025,Netherlands
NOR,98.215,26.0,2.0,31.467,42.659,24.089,MEDIUM,McLaren,False,2025,Bahrain
RUS,70.478,26.0,2.0,17.271,31.6,21.607,MEDIUM,Mercedes,False,2025,Austria
NOR,93.443,26.0,1.0,34.334,29.418,29.691,HARD,McLaren,False,2025,Saudi Arabia
OCO,82.768,26.0,2.0,29.636,29.817,23.315,HARD,Haas F1 Team,False,2025,Hungary
STR,107.259,26.0,1.0,38.249,43.39,25.62,MEDIUM,Aston Martin,False,2025,Azerbaijan
OCO,83.974,26.0,1.0,27.315,28.679,27.98,HARD,Haas F1 Team,False,2025,Italy
SAI,83.886,26.0,1.0,27.3,28.691,27.895,MEDIUM,Williams,False,2025,Italy
VER,76.288,26.0,1.0,20.045,36.058,20.185,HARD,Red Bull Racing,False,2025,Monaco
LEC,97.476,26.0,2.0,31.266,42.274,23.936,MEDIUM,Ferrari,False,2025,Bahrain
HUL,114.972,26.0,2.0,46.034,41.432,27.506,HARD,Kick Sauber,False,2025,Singapore
LEC,76.541,26.0,1.0,21.31,24.102,31.129,HARD,Ferrari,False,2025,Canada
GAS,101.643,26.0,1.0,26.985,40.679,33.979,MEDIUM,Alpine,False,2025,United States
VER,75.193,26.0,2.0,19.298,38.717,17.178,MEDIUM,Red Bull Racing,False,2025,Brazil
SAI,113.275,26.0,2.0,31.151,48.24,33.884,MEDIUM,Williams,False,2025,Belgium
PIA,100.74,26.0,1.0,26.711,40.323,33.706,MEDIUM,McLaren,False,2025,United States
ALO,87.738,26.0,2.0,32.847,29.819,25.072,MEDIUM,Aston Martin,False,2025,Qatar
HAM,100.474,26.0,1.0,26.519,40.197,33.758,MEDIUM,Ferrari,False,2025,United States
HAM,74.804,26.0,2.0,19.527,35.451,19.826,HARD,Ferrari,False,2025,Monaco
GAS,96.211,26.0,2.0,28.673,40.571,26.967,HARD,Alpine,False,2025,Singapore
SAI,83.886,26.0,1.0,27.3,28.691,27.895,MEDIUM,Williams,False,2025,Italy
HAD,99.588,26.0,2.0,31.713,43.508,24.367,MEDIUM,Racing Bulls,False,2025,Bahrain
VER,99.928,26.0,1.0,26.672,39.983,33.273,MEDIUM,Red Bull Racing,False,2025,United States
VER,93.02,26.0,2.0,34.232,29.277,29.511,HARD,Red Bull Racing,False,2025,Saudi Arabia
LEC,97.476,26.0,2.0,31.266,42.274,23.936,MEDIUM,Ferrari,False,2025,Bahrain
RUS,83.98,26.0,1.0,27.56,28.69,27.73,MEDIUM,Mercedes,False,2025,Italy
BEA,83.879,26.0,2.0,27.541,28.68,27.658,HARD,Haas F1 Team,False,2025,Italy
LEC,87.356,26.0,2.0,34.352,31.393,21.611,HARD,Ferrari,False,2025,Austria
ANT,86.574,26.0,2.0,31.948,29.574,25.052,MEDIUM,Mercedes,False,2025,Qatar
GAS,98.898,26.0,2.0,31.735,42.897,24.266,MEDIUM,Alpine,False,2025,Bahrain
BOR,101.217,26.0,2.0,27.026,40.583,33.608,MEDIUM,Kick Sauber,False,2025,United States
LEC,90.34,26.0,4.0,31.933,19.002,39.405,INTERMEDIATE,Ferrari,False,2025,Australia
ALO,107.91,26.0,2.0,30.96,47.892,29.058,MEDIUM,Aston Martin,False,2025,Belgium
RUS,100.546,26.0,1.0,26.778,40.108,33.66,MEDIUM,Mercedes,False,2025,United States
BEA,81.914,26.0,2.0,28.531,32.01,21.373,MEDIUM,Haas F1 Team,False,2025,Mexico
BEA,89.883,26.0,2.0,17.918,38.74,33.225,HARD,Haas F1 Team,False,2025,United Arab Emirates
HAM,100.474,26.0,1.0,26.519,40.197,33.758,MEDIUM,Ferrari,False,2025,United States
GAS,103.222,26.0,2.0,36.149,39.252,27.821,HARD,Alpine,False,2025,Netherlands
BOR,82.857,26.0,1.0,29.873,29.659,23.325,MEDIUM,Kick Sauber,False,2025,Hungary
PIA,96.84,26.0,1.0,28.761,40.904,27.175,MEDIUM,McLaren,False,2025,Singapore
RUS,104.89,26.0,2.0,32.417,43.44,29.033,INTERMEDIATE,Mercedes,False,2025,United Kingdom
HUL,102.105,26.0,1.0,26.77,41.073,34.262,MEDIUM,Kick Sauber,False,2025,United States
COL,85.382,26.0,1.0,29.933,33.581,21.868,HARD,Alpine,False,2025,Mexico
PIA,106.407,26.0,2.0,31.116,46.462,28.829,MEDIUM,McLaren,False,2025,Belgium
ANT,73.96,26.0,2.0,18.828,38.053,17.079,MEDIUM,Mercedes,False,2025,Brazil
OCO,76.527,26.0,2.0,20.253,35.875,20.399,MEDIUM,Haas F1 Team,False,2025,Monaco
VER,82.937,26.0,1.0,27.39,28.218,27.329,MEDIUM,Red Bull Racing,False,2025,Italy
LEC,97.364,26.0,2.0,26.026,29.761,41.577,HARD,Ferrari,False,2025,China
LEC,99.245,26.0,2.0,26.431,39.631,33.183,MEDIUM,Ferrari,False,2025,United States
VER,80.382,26.0,2.0,23.786,32.502,24.094,SOFT,Red Bull Racing,False,2025,Spain
RUS,75.476,26.0,1.0,19.306,38.924,17.246,MEDIUM,Mercedes,False,2025,Brazil
TSU,74.039,26.0,3.0,19.196,37.903,16.94,MEDIUM,Red Bull Racing,False,2025,Brazil
GAS,82.284,26.0,2.0,24.195,33.202,24.887,SOFT,Alpine,False,2025,Spain
PIA,92.922,26.0,2.0,34.266,29.162,29.494,HARD,McLaren,False,2025,Saudi Arabia
TSU,77.265,26.0,1.0,21.665,24.428,31.172,HARD,Red Bull Racing,False,2025,Canada
VER,99.928,26.0,1.0,26.672,39.983,33.273,MEDIUM,Red Bull Racing,False,2025,United States
HAM,75.65,26.0,3.0,19.243,38.899,17.508,MEDIUM,Ferrari,False,2025,Brazil
NOR,69.62,26.0,2.0,17.552,30.894,21.174,HARD,McLaren,False,2025,Austria
NOR,99.902,26.0,1.0,26.423,40.061,33.418,MEDIUM,McLaren,False,2025,United States
COL,76.006,26.0,1.0,19.416,39.198,17.392,MEDIUM,Alpine,False,2025,Brazil
TSU,84.384,26.0,2.0,27.765,28.719,27.9,HARD,Red Bull Racing,False,2025,Italy
TSU,100.986,26.0,1.0,26.897,40.394,33.695,MEDIUM,Red Bull Racing,False,2025,United States
HAM,76.229,26.0,2.0,21.381,24.041,30.807,HARD,Ferrari,False,2025,Canada
PIA,81.035,26.0,2.0,29.568,28.714,22.753,HARD,McLaren,False,2025,Hungary
PIA,100.74,26.0,1.0,26.711,40.323,33.706,MEDIUM,McLaren,False,2025,United States
LAW,84.202,26.0,2.0,27.527,28.896,27.779,HARD,Racing Bulls,False,2025,Italy
OCO,83.974,26.0,1.0,27.315,28.679,27.98,HARD,Haas F1 Team,False,2025,Italy
PIA,83.047,26.0,1.0,27.354,28.218,27.475,MEDIUM,McLaren,False,2025,Italy
PIA,82.796,27.0,1.0,27.285,28.087,27.424,MEDIUM,McLaren,False,2025,Italy
RUS,87.978,27.0,1.0,27.531,28.524,31.923,MEDIUM,Mercedes,False,2025,Italy
VER,100.128,27.0,1.0,26.626,40.076,33.426,MEDIUM,Red Bull Racing,False,2025,United States
HAM,75.978,27.0,3.0,19.21,39.522,17.246,MEDIUM,Ferrari,False,2025,Brazil
NOR,99.784,27.0,1.0,26.36,40.066,33.358,MEDIUM,McLaren,False,2025,United States
ALB,83.109,27.0,2.0,29.844,29.81,23.455,MEDIUM,Williams,False,2025,Hungary
TSU,105.242,27.0,1.0,37.096,42.653,25.493,HARD,Red Bull Racing,False,2025,Azerbaijan
COL,89.543,27.0,2.0,18.0,38.689,32.854,HARD,Alpine,False,2025,United Arab Emirates
OCO,83.945,27.0,1.0,27.45,28.53,27.965,HARD,Haas F1 Team,False,2025,Italy
ANT,101.03,27.0,1.0,26.846,40.539,33.645,MEDIUM,Mercedes,False,2025,United States
PIA,82.796,27.0,1.0,27.285,28.087,27.424,MEDIUM,McLaren,False,2025,Italy
TSU,83.527,27.0,1.0,29.427,32.532,21.568,MEDIUM,Red Bull Racing,False,2025,Mexico
NOR,85.304,27.0,2.0,31.534,28.838,24.932,MEDIUM,McLaren,False,2025,Qatar
TSU,104.288,27.0,2.0,32.719,43.226,28.343,INTERMEDIATE,Red Bull Racing,False,2025,United Kingdom
ALB,77.185,27.0,1.0,20.491,36.25,20.444,MEDIUM,Williams,False,2025,Monaco
GAS,83.997,27.0,1.0,27.608,28.705,27.684,HARD,Alpine,False,2025,Italy
LAW,105.69,27.0,2.0,37.342,42.9,25.448,HARD,Racing Bulls,False,2025,Azerbaijan
LEC,80.904,27.0,2.0,29.321,28.767,22.816,HARD,Ferrari,False,2025,Hungary
COL,83.949,27.0,1.0,27.612,28.542,27.795,MEDIUM,Alpine,False,2025,Italy
BEA,94.789,27.0,2.0,35.273,29.779,29.737,HARD,Haas F1 Team,False,2025,Saudi Arabia
STR,89.232,27.0,2.0,36.222,31.49,21.52,HARD,Aston Martin,False,2025,Austria
OCO,95.493,27.0,2.0,35.361,30.007,30.125,HARD,Haas F1 Team,False,2025,Saudi Arabia
STR,75.65,27.0,1.0,19.384,39.059,17.207,HARD,Aston Martin,False,2025,Brazil
BOR,107.524,27.0,2.0,31.298,47.363,28.863,MEDIUM,Kick Sauber,False,2025,Belgium
HAD,97.978,27.0,2.0,29.183,41.214,27.581,HARD,Racing Bulls,False,2025,Singapore
TSU,74.019,27.0,3.0,18.909,38.127,16.983,MEDIUM,Red Bull Racing,False,2025,Brazil
VER,120.045,27.0,3.0,54.872,41.508,23.665,MEDIUM,Red Bull Racing,False,2025,Bahrain
TSU,77.427,27.0,1.0,21.674,24.386,31.367,HARD,Red Bull Racing,False,2025,Canada
NOR,69.522,27.0,2.0,17.483,30.88,21.159,HARD,McLaren,False,2025,Austria
GAS,98.752,27.0,2.0,31.651,42.738,24.363,MEDIUM,Alpine,False,2025,Bahrain
BEA,102.738,27.0,2.0,32.057,42.097,28.584,INTERMEDIATE,Haas F1 Team,False,2025,United Kingdom
VER,85.606,27.0,2.0,31.771,29.227,24.608,MEDIUM,Red Bull Racing,False,2025,Qatar
BEA,84.018,27.0,1.0,30.237,30.055,23.726,MEDIUM,Haas F1 Team,False,2025,Hungary
HAD,76.482,27.0,3.0,19.724,36.543,20.215,HARD,Racing Bulls,False,2025,Monaco
HUL,106.777,27.0,1.0,37.929,43.533,25.315,HARD,Kick Sauber,False,2025,Azerbaijan
TSU,92.893,27.0,2.0,32.988,41.922,17.983,HARD,Red Bull Racing,False,2025,Japan
ANT,82.709,27.0,2.0,28.938,32.196,21.575,MEDIUM,Mercedes,False,2025,Mexico
SAI,81.686,27.0,2.0,24.195,33.106,24.385,SOFT,Williams,False,2025,Spain
GAS,73.418,27.0,2.0,17.773,32.979,22.666,HARD,Alpine,False,2025,Austria
LAW,95.216,27.0,2.0,35.248,29.615,30.353,HARD,Racing Bulls,False,2025,Saudi Arabia
PIA,92.875,27.0,2.0,34.366,29.086,29.423,HARD,McLaren,False,2025,Saudi Arabia
VER,80.672,27.0,2.0,23.762,32.696,24.214,SOFT,Red Bull Racing,False,2025,Spain
LEC,99.427,27.0,2.0,26.352,39.87,33.205,MEDIUM,Ferrari,False,2025,United States
LEC,97.087,27.0,2.0,26.043,29.535,41.509,HARD,Ferrari,False,2025,China
PIA,69.52,27.0,2.0,17.599,30.871,21.05,HARD,McLaren,False,2025,Austria
ALB,76.628,27.0,2.0,26.843,27.161,22.624,HARD,Williams,False,2025,Netherlands
LAW,99.316,27.0,2.0,31.427,43.38,24.509,HARD,Racing Bulls,False,2025,Bahrain
NOR,74.801,27.0,1.0,19.209,38.398,17.194,MEDIUM,McLaren,False,2025,Brazil
OCO,99.732,27.0,2.0,26.606,39.932,33.194,MEDIUM,Haas F1 Team,False,2025,United States
TSU,98.049,27.0,2.0,29.038,41.529,27.482,HARD,Red Bull Racing,False,2025,Singapore
ALB,90.113,27.0,2.0,18.052,38.451,33.61,HARD,Williams,False,2025,United Arab Emirates
COL,71.776,27.0,2.0,17.778,32.047,21.951,MEDIUM,Alpine,False,2025,Austria
SAI,98.303,27.0,1.0,29.076,41.654,27.573,MEDIUM,Williams,False,2025,Singapore
ANT,101.03,27.0,1.0,26.846,40.539,33.645,MEDIUM,Mercedes,False,2025,United States
ALB,87.343,27.0,2.0,32.388,29.813,25.142,MEDIUM,Williams,False,2025,Qatar
STR,99.457,27.0,2.0,31.58,43.342,24.535,MEDIUM,Aston Martin,False,2025,Bahrain
LAW,77.562,27.0,1.0,21.735,24.792,31.035,HARD,Racing Bulls,False,2025,Canada
OCO,92.302,27.0,4.0,32.778,19.238,40.286,INTERMEDIATE,Haas F1 Team,False,2025,Australia
COL,101.68,27.0,1.0,26.96,40.737,33.983,MEDIUM,Alpine,False,2025,United States
STR,76.717,27.0,2.0,21.472,24.299,30.946,HARD,Aston Martin,False,2025,Canada
HUL,102.461,27.0,2.0,31.679,43.688,27.094,MEDIUM,Kick Sauber,False,2025,Bahrain
VER,83.015,27.0,1.0,27.447,28.229,27.339,MEDIUM,Red Bull Racing,False,2025,Italy
HAD,99.465,27.0,2.0,31.733,43.356,24.376,MEDIUM,Racing Bulls,False,2025,Bahrain
BOR,82.881,27.0,1.0,29.88,29.712,23.289,MEDIUM,Kick Sauber,False,2025,Hungary
BOR,123.742,27.0,2.0,55.206,43.449,25.087,MEDIUM,Kick Sauber,False,2025,Azerbaijan
VER,100.128,27.0,1.0,26.626,40.076,33.426,MEDIUM,Red Bull Racing,False,2025,United States
HAD,99.465,27.0,2.0,31.733,43.356,24.376,MEDIUM,Racing Bulls,False,2025,Bahrain
PIA,102.83,27.0,1.0,28.735,40.964,33.131,MEDIUM,McLaren,False,2025,Singapore
TSU,100.96,27.0,1.0,26.833,40.422,33.705,MEDIUM,Red Bull Racing,False,2025,United States
PIA,106.243,27.0,2.0,31.038,46.443,28.762,MEDIUM,McLaren,False,2025,Belgium
PIA,74.609,27.0,2.0,25.725,26.656,22.228,HARD,McLaren,False,2025,Netherlands
HAM,105.8,27.0,1.0,37.38,42.933,25.487,HARD,Ferrari,False,2025,Azerbaijan
RUS,76.043,27.0,2.0,21.358,24.0,30.685,HARD,Mercedes,False,2025,Canada
ALO,98.679,27.0,2.0,31.505,42.905,24.269,MEDIUM,Aston Martin,False,2025,Bahrain
ANT,82.033,27.0,2.0,29.477,29.477,23.079,HARD,Mercedes,False,2025,Hungary
SAI,94.02,27.0,1.0,32.978,42.79,18.252,MEDIUM,Williams,False,2025,Japan
OCO,97.806,27.0,2.0,26.088,29.598,42.12,HARD,Haas F1 Team,False,2025,China
NOR,105.419,27.0,1.0,37.222,42.722,25.475,MEDIUM,McLaren,False,2025,Azerbaijan
TSU,90.14,27.0,1.0,18.009,38.674,33.457,HARD,Red Bull Racing,False,2025,United Arab Emirates
GAS,84.534,27.0,1.0,29.571,33.119,21.844,MEDIUM,Alpine,False,2025,Mexico
BEA,83.514,27.0,2.0,27.516,28.459,27.539,HARD,Haas F1 Team,False,2025,Italy
RUS,87.978,27.0,1.0,27.531,28.524,31.923,MEDIUM,Mercedes,False,2025,Italy
BEA,114.879,27.0,2.0,44.035,29.084,41.76,MEDIUM,Haas F1 Team,False,2025,China
COL,84.407,27.0,1.0,29.645,32.991,21.771,HARD,Alpine,False,2025,Mexico
HUL,100.585,27.0,1.0,26.595,40.445,33.545,MEDIUM,Kick Sauber,False,2025,United States
RUS,103.854,27.0,2.0,32.288,42.96,28.606,INTERMEDIATE,Mercedes,False,2025,United Kingdom
GAS,78.387,27.0,2.0,26.709,27.725,23.953,HARD,Alpine,False,2025,Netherlands
HAM,97.695,27.0,2.0,31.32,42.331,24.044,MEDIUM,Ferrari,False,2025,Bahrain
HAM,100.254,27.0,1.0,26.431,40.216,33.607,MEDIUM,Ferrari,False,2025,United States
LAW,98.117,27.0,2.0,26.102,29.789,42.226,MEDIUM,Red Bull Racing,False,2025,China
COL,101.68,27.0,1.0,26.96,40.737,33.983,MEDIUM,Alpine,False,2025,United States
HAD,84.115,27.0,1.0,29.521,32.803,21.791,MEDIUM,Racing Bulls,False,2025,Mexico
ALO,93.081,27.0,2.0,32.885,42.102,18.094,HARD,Aston Martin,False,2025,Japan
RUS,105.371,27.0,1.0,37.133,42.829,25.409,HARD,Mercedes,False,2025,Azerbaijan
HAD,86.752,27.0,2.0,32.091,29.542,25.119,MEDIUM,Racing Bulls,False,2025,Qatar
LAW,101.096,27.0,1.0,26.891,40.675,33.53,MEDIUM,Racing Bulls,False,2025,United States
